birthday,chamber,title,first_name,middle_name,last_name,name_suffix,nickname,party,state,state_name,term_start,term_end,in_office,phone,twitter_id
1837-12-17,house,Rep,Robert,Nall,Bodine,,,D,MO,Missouri,1897-03-15,1899-03-03,false,,
1863-12-11,house,Rep,Charles,Goodwin,Bennett,,,R,NY,New York,1897-03-15,1899-03-03,false,,
1859-04-13,house,Rep,George,Jacob,Benner,,,D,PA,Pennsylvania,1897-03-15,1899-03-03,false,,
1860-09-01,house,Rep,Hugh,Reid,Belknap,,,R,IL,Illinois,1897-03-15,1899-03-03,false,,
1852-08-05,house,Rep,Joseph,McCrum,Belford,,,R,NY,New York,1897-03-15,1899-03-03,false,,
1825-09-30,house,Rep,James,Jerome,Belden,,,R,NY,New York,1897-03-15,1899-03-03,false,,
1845-09-16,house,Rep,Clifton,Bailey,Beach,,,R,OH,Ohio,1897-03-15,1899-03-03,false,,
1845-05-26,house,Rep,Samuel,June,Barrows,,,R,MA,Massachusetts,1897-03-15,1899-03-03,false,,
1858-12-29,house,Rep,William,Emerson,Barrett,,,R,MA,Massachusetts,1897-03-15,1899-03-03,false,,
1858-03-17,house,Rep,Charles,Averill,Barlow,,,Populist,CA,California,1897-03-15,1899-03-03,false,,
1852-01-26,house,Rep,Isaac,Ambrose,Barber,,,R,MD,Maryland,1897-03-15,1899-03-03,false,,
1822-11-04,house,Rep,Jehu,,Baker,,,D,IL,Illinois,1897-03-15,1899-03-03,false,,
1851-07-15,house,Rep,William,Carlile,Arnold,,,R,PA,Pennsylvania,1897-03-15,1899-03-03,false,,
1843-01-29,house,Rep,William,,McKinley,Jr.,,R,OH,Ohio,1889-12-02,1891-03-03,false,,
1859-01-25,senate,Sen,Frank,Jenne,Cannon,,,Silver Republican,UT,Utah,1896-01-01,1899-03-03,false,,
1843-03-08,senate,Sen,Arthur,,Brown,,,R,UT,Utah,1896-01-01,1897-03-03,false,,
1849-07-10,house,Rep,Charles,Henderson,Yoakum,,,D,TX,Texas,1895-12-02,1897-03-03,false,,
1844-01-14,house,Rep,Ephraim,Milton,Woomer,,,R,PA,Pennsylvania,1895-12-02,1897-03-03,false,,
1844-03-11,house,Rep,Charles,Walhart,Woodman,,,R,IL,Illinois,1895-12-02,1897-03-03,false,,
1854-02-12,house,Rep,Frederick,Augustus,Woodard,,,D,NC,North Carolina,1895-12-02,1897-03-03,false,,
1839-03-31,house,Rep,Benson,,Wood,,,R,IL,Illinois,1895-12-02,1897-03-03,false,,
1848-03-26,senate,Sen,Edward,Oliver,Wolcott,,,R,CO,Colorado,1895-12-02,1901-03-03,false,,
1850-08-07,senate,Sen,John,Lockwood,Wilson,,,R,WA,Washington,1895-12-02,1899-03-03,false,,
1840-02-22,house,Rep,George,Washington,Wilson,,,R,OH,Ohio,1895-12-02,1897-03-03,false,,
1830-04-05,house,Rep,Jonathan,Spencer,Willis,,,R,DE,Delaware,1895-12-02,1897-03-03,false,,
1849-06-18,house,Rep,David,Kemper,Watson,,,R,OH,Ohio,1895-12-02,1897-03-03,false,,
1851-11-10,house,Rep,Joseph,Edwin,Washington,,,D,TN,Tennessee,1895-12-02,1897-03-03,false,,
1831-04-04,senate,Sen,Edward,Cary,Walthall,,,D,MS,Mississippi,1895-12-02,1899-03-03,false,,
1858-05-22,house,Rep,James,Joseph,Walsh,,,D,NY,New York,1895-12-02,1897-03-03,false,,
1824-05-19,house,Rep,Robert,Thompson,Van Horn,,,R,MO,Missouri,1895-12-02,1897-03-03,false,,
1846-07-12,house,Rep,David,Gardiner,Tyler,,,D,VA,Virginia,1895-12-02,1897-03-03,false,,
1842-11-21,house,Rep,Smith,Spangler,Turner,,,D,VA,Virginia,1895-12-02,1897-03-03,false,,
1839-03-20,house,Rep,Henry,Gray,Turner,,,D,GA,Georgia,1895-12-02,1897-03-03,false,,
1850-09-21,house,Rep,William,Mitchellson,Treloar,,,R,MO,Missouri,1895-12-02,1897-03-03,false,,
1836-09-18,house,Rep,John,Plank,Tracey,,,R,MO,Missouri,1895-12-02,1897-03-03,false,,
1852-05-07,house,Rep,Robert,John,Tracewell,,,R,IN,Indiana,1895-12-02,1897-03-03,false,,
1847-08-21,senate,Sen,John,Mellen,Thurston,,,R,NE,Nebraska,1895-12-02,1901-03-03,false,,
1843-12-17,house,Rep,Henry,Franklin,Thomas,,,R,MI,Michigan,1895-12-02,1897-03-03,false,,
1845-11-07,house,Rep,John,Charles,Tarsney,,,D,MO,Missouri,1895-12-02,1897-03-03,false,,
1843-12-21,house,Rep,Charles,Phelps,Taft,,,R,OH,Ohio,1895-12-02,1897-03-03,false,,
1838-06-23,house,Rep,Luther,Martin,Strong,,,R,OH,Ohio,1895-12-02,1897-03-03,false,,
1831-12-23,house,Rep,Samuel,Merritt,Stephenson,,,R,MI,Michigan,1895-12-02,1897-03-03,false,,
1829-01-11,house,Rep,James,Alonzo,Stahle,,,R,PA,Pennsylvania,1895-12-02,1897-03-03,false,,
1844-09-13,house,Rep,James,Grafton,Spencer,,,D,MS,Mississippi,1895-12-02,1897-03-03,false,,
1840-09-23,house,Rep,Paul,John,Sorg,,,D,OH,Ohio,1895-12-02,1897-03-03,false,,
1836-06-15,senate,Sen,George,Laird,Shoup,,,R,ID,Idaho,1895-12-02,1901-03-03,false,,
1859-01-16,house,Rep,John,Gilbert,Shaw,,,D,NC,North Carolina,1895-12-02,1897-03-03,false,,
1835-12-06,senate,Sen,William,Joyce,Sewell,,,R,NJ,New Jersey,1895-12-02,1901-03-03,false,,
1865-03-10,house,Rep,Thomas,,Settle,,,R,NC,North Carolina,1895-12-02,1897-03-03,false,,
1838-07-26,house,Rep,Joseph,Augustine,Scranton,,,R,PA,Pennsylvania,1895-12-02,1897-03-03,false,,
1845-10-05,house,Rep,Benjamin,Edward,Russell,,,D,GA,Georgia,1895-12-02,1897-03-03,false,,
1852-10-17,house,Rep,Harry,Welles,Rusk,,,D,MD,Maryland,1895-12-02,1897-03-03,false,,
1846-05-23,house,Rep,John,Buchanan,Robinson,,,R,PA,Pennsylvania,1895-12-02,1897-03-03,false,,
1830-11-01,house,Rep,John,Irving,Rinaker,,,R,IL,Illinois,1895-12-02,1897-03-03,false,,
1847-05-10,house,Rep,Frederick,,Remann,,,R,IL,Illinois,1895-12-02,1897-03-03,false,,
1849-09-28,house,Rep,John,Henry,Raney,,,R,MO,Missouri,1895-12-02,1897-03-03,false,,
1854-04-02,house,Rep,Andrew,,Price,,,D,LA,Louisiana,1895-12-02,1897-03-03,false,,
1833-03-19,house,Rep,Philip,Sidney,Post,,,R,IL,Illinois,1895-12-02,1897-03-03,false,,
1840-04-10,house,Rep,Theodore,Lewis,Poole,,,R,NY,New York,1895-12-02,1897-03-03,false,,
1844-01-24,house,Rep,John,Alfred,Pickler,,,R,SD,South Dakota,1895-12-02,1897-03-03,false,,
1835-02-23,house,Rep,Thomas,Wharton,Phillips,,,R,PA,Pennsylvania,1895-12-02,1897-03-03,false,,
1848-07-23,senate,Sen,Richard,Franklin,Pettigrew,,,Silver Republican,SD,South Dakota,1895-12-02,1901-03-03,false,,
1845-04-23,house,Rep,George,Cassety,Pendleton,,,D,TX,Texas,1895-12-02,1897-03-03,false,,
1837-04-14,house,Rep,Josiah,,Patterson,,,D,TN,Tennessee,1895-12-02,1897-03-03,false,,
1849-10-17,house,Rep,William,Claiborne,Owens,,,D,KY,Kentucky,1895-12-02,1897-03-03,false,,
1828-08-20,house,Rep,George,Henry,Noonan,,,R,TX,Texas,1895-12-02,1897-03-03,false,,
1838-11-12,house,Rep,Robert,,Neill,,,D,AR,Arkansas,1895-12-02,1897-03-03,false,,
1853-09-22,house,Rep,George,Washington,Murray,,,R,SC,South Carolina,1895-12-02,1897-03-03,false,,
1849-10-14,house,Rep,Nathan,Oakes,Murphy,,,R,AZ,Arizona,1895-12-02,1897-03-03,false,,
1852-07-24,house,Rep,Everett,Jerome,Murphy,,,R,IL,Illinois,1895-12-02,1897-03-03,false,,
1865-12-11,house,Rep,Norman,Adolphus,Mozley,,,R,MO,Missouri,1895-12-02,1897-03-03,false,,
1856-05-02,house,Rep,Charles,Leavell,Moses,,,D,GA,Georgia,1895-12-02,1897-03-03,false,,
1841-05-25,house,Rep,Elijah,Adams,Morse,,,R,MA,Massachusetts,1895-12-02,1897-03-03,false,,
1842-03-23,house,Rep,Henry,Clay,Miner,,,D,NY,New York,1895-12-02,1897-03-03,false,,
1844-05-28,house,Rep,Alfred,,Milnes,,,R,MI,Michigan,1895-12-02,1897-03-03,false,,
1856-01-11,house,Rep,Orrin,Larrabee,Miller,,,R,KS,Kansas,1895-12-02,1897-03-03,false,,
1858-12-09,house,Rep,Joshua,Weldon,Miles,,,D,MD,Maryland,1895-12-02,1897-03-03,false,,
1848-12-26,house,Rep,Elisha,Edward,Meredith,,,D,VA,Virginia,1895-12-02,1897-03-03,false,,
1857-08-26,house,Rep,George,de Rue,Meiklejohn,,,R,NE,Nebraska,1895-12-02,1897-03-03,false,,
1851-12-02,house,Rep,William,Robertson,McKenney,,,D,VA,Virginia,1895-12-02,1897-03-03,false,,
1852-02-02,house,Rep,Lawrence,Edward,McGann,,,D,IL,Illinois,1895-12-02,1897-03-03,false,,
1844-06-13,house,Rep,James,Calvin,McDearmon,,,D,TN,Tennessee,1895-12-02,1897-03-03,false,,
1832-05-23,house,Rep,Richard,Cunningham,McCormick,,,R,NY,New York,1895-12-02,1897-03-03,false,,
1839-10-10,house,Rep,Addison,S.,McClure,,,R,OH,Ohio,1895-12-02,1897-03-03,false,,
1859-08-14,house,Rep,John,Ethridge,McCall,,,R,TN,Tennessee,1895-12-02,1897-03-03,false,,
1854-03-13,senate,Sen,George,Wycliffe,McBride,,,R,OR,Oregon,1895-12-02,1901-03-03,false,,
1851-12-13,senate,Sen,Lee,,Mantle,,,Silver Republican,MT,Montana,1895-12-02,1899-03-03,false,,
1850-06-02,house,Rep,James,Alexander,Lockhart,,,D,NC,North Carolina,1895-12-02,1897-03-03,false,,
1856-02-04,house,Rep,William,Seelye,Linton,,,R,MI,Michigan,1895-12-02,1897-03-03,false,,
1835-09-04,senate,Sen,William,,Lindsay,,,D,KY,Kentucky,1895-12-02,1901-03-03,false,,
1841-10-14,house,Rep,John,William,Lewis,,,R,KY,Kentucky,1895-12-02,1897-03-03,false,,
1856-02-16,house,Rep,Fred,Churchill,Leonard,,,R,PA,Pennsylvania,1895-12-02,1897-03-03,false,,
1853-06-03,house,Rep,John,,Leisenring,,,R,PA,Pennsylvania,1895-12-02,1897-03-03,false,,
1839-11-15,house,Rep,Jacob,D.,Leighty,,,R,IN,Indiana,1895-12-02,1897-03-03,false,,
1830-04-20,house,Rep,Jacob,,Le Fever,,,R,NY,New York,1895-12-02,1897-03-03,false,,
1847-04-11,house,Rep,Fernando,Coello,Layton,,,D,OH,Ohio,1895-12-02,1897-03-03,false,,
1835-05-02,house,Rep,Thomas,Graves,Lawson,,,D,GA,Georgia,1895-12-02,1897-03-03,false,,
1851-07-17,house,Rep,John,Curtis,Kyle,,,D,MS,Mississippi,1895-12-02,1897-03-03,false,,
1848-02-21,house,Rep,Snyder,Solomon,Kirkpatrick,,,R,KS,Kansas,1895-12-02,1897-03-03,false,,
1832-05-25,house,Rep,Andrew,Robert,Kiefer,,,R,MN,Minnesota,1895-12-02,1897-03-03,false,,
1863-05-12,house,Rep,Joseph,Morgan,Kendall,,,D,KY,Kentucky,1895-12-02,1897-03-03,false,,
1855-11-13,house,Rep,Omer,Madison,Kem,,,Populist,NE,Nebraska,1895-12-02,1897-03-03,false,,
1841-03-27,house,Rep,Grove,Lawrence,Johnson,,,R,CA,California,1895-12-02,1897-03-03,false,,
1842-04-22,house,Rep,Samuel,Clarence,Hyde,,,R,WA,Washington,1895-12-02,1897-03-03,false,,
1842-05-18,house,Rep,Joseph,Chappell,Hutcheson,,,D,TX,Texas,1895-12-02,1897-03-03,false,,
1844-03-24,house,Rep,James,Hall,Huling,,,R,WV,West Virginia,1895-12-02,1897-03-03,false,,
1833-06-29,house,Rep,George,Washington,Hulick,,,R,OH,Ohio,1895-12-02,1897-03-03,false,,
1860-11-06,house,Rep,Joel,Douglas,Hubbard,,,R,MO,Missouri,1895-12-02,1897-03-03,false,,
1852-10-27,house,Rep,Nathan,Thomas,Hopkins,,,R,KY,Kentucky,1895-12-02,1897-03-03,false,,
1849-10-10,house,Rep,John,Kerr,Hendrick,,,D,KY,Kentucky,1895-12-02,1897-03-03,false,,
1854-12-30,house,Rep,Daniel,Brodhead,Heiner,,,R,PA,Pennsylvania,1895-12-02,1897-03-03,false,,
1837-06-18,house,Rep,Jethro,Ayers,Hatch,,,R,IN,Indiana,1895-12-02,1897-03-03,false,,
1859-04-18,house,Rep,Joseph,Johnson,Hart,,,D,PA,Pennsylvania,1895-12-02,1897-03-03,false,,
1841-03-19,house,Rep,George,Paul,Harrison,,,D,AL,Alabama,1895-12-02,1897-03-03,false,,
1824-05-22,house,Rep,Stephen,Ross,Harris,,,R,OH,Ohio,1895-12-02,1897-03-03,false,,
1818-02-10,senate,Sen,Isham,Green,Harris,,,D,TN,Tennessee,1895-12-02,1897-12-31,false,,
1847-12-16,house,Rep,Alexander,Merrill,Hardy,,,R,IN,Indiana,1895-12-02,1897-03-03,false,,
1863-04-04,house,Rep,James,Franklin,Hanly,,,R,IN,Indiana,1895-12-02,1897-03-03,false,,
1831-10-22,house,Rep,Frederick,,Halterman,,,R,PA,Pennsylvania,1895-12-02,1897-03-03,false,,
1852-04-12,house,Rep,Uriel,Sebree,Hall,,,D,MO,Missouri,1895-12-02,1897-03-03,false,,
1851-08-16,house,Rep,Eugene,Jerome,Hainer,,,R,NE,Nebraska,1895-12-02,1897-03-03,false,,
1847-06-15,house,Rep,William,Flavius Lester,Hadley,,,R,IL,Illinois,1895-12-02,1897-03-03,false,,
1833-06-06,house,Rep,Matthew,,Griswold,,,R,PA,Pennsylvania,1895-12-02,1897-03-03,false,,
1842-12-17,house,Rep,Albert,Taylor,Goodwyn,,,Populist,AL,Alabama,1895-12-02,1897-03-03,false,,
1825-04-07,senate,Sen,John,Henry,Gear,,,R,IA,Iowa,1895-12-02,1901-03-03,false,,
1846-09-04,house,Rep,Constantine,Jacob,Erdman,,,D,PA,Pennsylvania,1895-12-02,1897-03-03,false,,
1856-01-01,house,Rep,Tazewell,,Ellett,,,D,VA,Virginia,1895-12-02,1897-03-03,false,,
1842-04-09,house,Rep,William,Franklin,Draper,,,R,MA,Massachusetts,1895-12-02,1897-03-03,false,,
1846-08-24,house,Rep,Finis,Ewing,Downing,,,D,IL,Illinois,1895-12-02,1897-03-03,false,,
1848-11-06,house,Rep,William,Hall,Doolittle,,,R,WA,Washington,1895-12-02,1897-03-03,false,,
1853-10-28,house,Rep,Walter,McKennon,Denny,,,D,MS,Mississippi,1895-12-02,1897-03-03,false,,
1849-03-11,house,Rep,Francis,Byron,De Witt,,,R,OH,Ohio,1895-12-02,1897-03-03,false,,
1825-03-24,house,Rep,Charles,,Daniels,,,R,NY,New York,1895-12-02,1897-03-03,false,,
1835-05-21,house,Rep,Newton,Martin,Curtis,,,R,NY,New York,1895-12-02,1897-03-03,false,,
1830-09-29,house,Rep,David,Browning,Culberson,,,D,TX,Texas,1895-12-02,1897-03-03,false,,
1849-01-26,house,Rep,George,Calhoun,Crowther,,,R,MO,Missouri,1895-12-02,1897-03-03,false,,
1859-02-22,house,Rep,Miles,,Crowley,,,D,TX,Texas,1895-12-02,1897-03-03,false,,
1845-01-29,house,Rep,Charles,Frederick,Crisp,,,D,GA,Georgia,1895-12-02,1897-03-03,false,,
1848-11-25,house,Rep,William,Henry,Crain,,,D,TX,Texas,1895-12-02,1897-03-03,false,,
1844-10-28,house,Rep,John,Kissig,Cowen,,,D,MD,Maryland,1895-12-02,1897-03-03,false,,
1856-01-16,house,Rep,Charles,Merian,Cooper,,,D,FL,Florida,1895-12-02,1897-03-03,false,,
1849-01-28,house,Rep,Samuel,Andrew,Cook,,,R,WI,Wisconsin,1895-12-02,1897-03-03,false,,
1838-08-23,house,Rep,William,,Cogswell,,,R,MA,Massachusetts,1895-12-02,1897-03-03,false,,
1841-07-18,house,Rep,Charles,Edward,Coffin,,,R,MD,Maryland,1895-12-02,1897-03-03,false,,
1832-05-07,house,Rep,Jeremiah,Vardaman,Cockrell,,,D,TX,Texas,1895-12-02,1897-03-03,false,,
1838-12-05,house,Rep,Seth,Wallace,Cobb,,,D,MO,Missouri,1895-12-02,1897-03-03,false,,
1835-10-05,house,Rep,James,Edward,Cobb,,,D,AL,Alabama,1895-12-02,1897-03-03,false,,
1843-02-09,house,Rep,Richard,Henry,Clarke,,,D,AL,Alabama,1895-12-02,1897-03-03,false,,
1827-08-21,house,Rep,Charles,Nelson,Clark,,,R,MO,Missouri,1895-12-02,1897-03-03,false,,
1853-12-29,senate,Sen,Horace,,Chilton,,,D,TX,Texas,1895-12-02,1901-03-03,false,,
1835-12-28,senate,Sen,William,Eaton,Chandler,,,R,NH,New Hampshire,1895-12-02,1901-03-03,false,,
1835-09-10,senate,Sen,Donelson,,Caffery,,,D,LA,Louisiana,1895-12-02,1901-03-03,false,,
1863-05-20,senate,Sen,Marion,,Butler,,,Populist,NC,North Carolina,1895-12-02,1901-03-03,false,,
1846-04-04,house,Rep,Charles,Germman,Burton,,,R,MO,Missouri,1895-12-02,1897-03-03,false,,
1826-07-26,house,Rep,Orlando,,Burrell,,,R,IL,Illinois,1895-12-02,1897-03-03,false,,
1841-11-05,house,Rep,Charles,Francis,Buck,,,D,LA,Louisiana,1895-12-02,1897-03-03,false,,
1852-12-24,house,Rep,Foster,Vincent,Brown,,,R,TN,Tennessee,1895-12-02,1897-03-03,false,,
1834-10-20,house,Rep,William,Wallace,Bowers,,,R,CA,California,1895-12-02,1897-03-03,false,,
1849-01-23,house,Rep,Charles,Jahleal,Boatner,,,D,LA,Louisiana,1895-12-02,1897-03-03,false,,
1841-09-08,house,Rep,Richard,Whiting,Blue,,,R,KS,Kansas,1895-12-02,1897-03-03,false,,
1842-05-09,house,Rep,James,Conquest Cross,Black,,,D,GA,Georgia,1895-12-02,1897-03-03,false,,
1853-03-08,house,Rep,Frank,Swett,Black,,,R,NY,New York,1895-12-02,1897-03-03,false,,
1853-04-18,house,Rep,Charles,Keith,Bell,,,D,TX,Texas,1895-12-02,1897-03-03,false,,
1847-09-10,house,Rep,Franklin,,Bartlett,,,D,NY,New York,1895-12-02,1897-03-03,false,,
1831-04-29,house,Rep,William,,Baker,,,Populist,KS,Kansas,1895-12-02,1897-03-03,false,,
1846-06-08,senate,Sen,Lucien,,Baker,,,R,KS,Kansas,1895-12-02,1901-03-03,false,,
1841-01-11,house,Rep,Henry,Moore,Baker,,,R,NH,New Hampshire,1895-12-02,1897-03-03,false,,
1824-02-29,house,Rep,John,,Avery,,,R,MI,Michigan,1895-12-02,1897-03-03,false,,
1863-08-26,house,Rep,Harrison,Henry,Atwood,,,R,MA,Massachusetts,1895-12-02,1897-03-03,false,,
1839-06-03,house,Rep,Warren,Otis,Arnold,,,R,RI,Rhode Island,1895-12-02,1897-03-03,false,,
1852-09-29,house,Rep,Lewis,Dewart,Apsley,,,R,MA,Massachusetts,1895-12-02,1897-03-03,false,,
1853-07-10,house,Rep,William,Coleman,Anderson,,,R,TN,Tennessee,1895-12-02,1897-03-03,false,,
1852-09-08,house,Rep,Clarence,Emir,Allen,,,R,UT,Utah,1895-12-02,1897-03-03,false,,
1848-10-17,house,Rep,Truman,Heminway,Aldrich,,,R,AL,Alabama,1895-12-02,1897-03-03,false,,
1853-04-06,house,Rep,James,Franklin,Aldrich,,,R,IL,Illinois,1895-12-02,1897-03-03,false,,
1853-09-05,house,Rep,David,Demerest,Aitken,,,R,MI,Michigan,1895-12-02,1897-03-03,false,,
1840-01-15,house,Rep,Jo,,Abbott,,Joseph,D,TX,Texas,1895-12-02,1897-03-03,false,,
1840-01-01,senate,Sen,Patrick,,Walsh,,,D,GA,Georgia,1894-01-01,1895-03-03,false,,
1850-10-30,senate,Sen,John,,Patton,Jr.,,R,MI,Michigan,1894-01-01,1895-12-31,false,,
1836-01-18,senate,Sen,Thomas,Jordan,Jarvis,,,D,NC,North Carolina,1894-01-01,1895-12-31,false,,
1849-01-29,senate,Sen,Newton,Crain,Blanchard,,,D,LA,Louisiana,1894-01-01,1897-03-03,false,,
1847-06-12,house,Rep,Myron,Benjamin,Wright,,,R,PA,Pennsylvania,1893-08-07,1895-03-03,false,,
1837-01-28,house,Rep,Simon,Peter,Wolverton,,,D,PA,Pennsylvania,1893-08-07,1895-03-03,false,,
1831-06-04,house,Rep,George,Douglas,Wise,,,D,VA,Virginia,1893-08-07,1895-03-03,false,,
1843-05-03,house,Rep,William,Lyne,Wilson,,,D,WV,West Virginia,1893-08-07,1895-03-03,false,,
1847-02-18,house,Rep,Justin,Rice,Whiting,,,D,MI,Michigan,1893-08-07,1895-03-03,false,,
1850-10-07,house,Rep,William,John,White,,,R,OH,Ohio,1893-08-07,1895-03-03,false,,
1853-01-19,senate,Sen,Stephen,Mallory,White,,,D,CA,California,1893-08-07,1899-03-03,false,,
1848-08-05,house,Rep,Hamilton,Kinkaid,Wheeler,,,R,IL,Illinois,1893-08-07,1895-03-03,false,,
1847-02-24,house,Rep,John,Madison,Wever,,,R,NY,New York,1893-08-07,1895-03-03,false,,
1844-02-04,house,Rep,Owen,Augustine,Wells,,,D,WI,Wisconsin,1893-08-07,1895-03-03,false,,
1850-01-01,house,Rep,Thomas,Addis Emmet,Weadock,,,D,MI,Michigan,1893-08-07,1895-03-03,false,,
1842-03-07,house,Rep,Daniel,Webster,Waugh,,,R,IN,Indiana,1893-08-07,1895-03-03,false,,
1851-10-30,house,Rep,John,De Witt,Warner,,,D,NY,New York,1893-08-07,1895-03-03,false,,
1826-10-22,house,Rep,John,,Van Voorhis,,,R,NY,New York,1893-08-07,1895-03-03,false,,
1849-02-22,house,Rep,Louis,Washington,Turpin,,,D,AL,Alabama,1893-08-07,1895-03-03,false,,
1828-07-08,senate,Sen,David,,Turpie,,,D,IN,Indiana,1893-08-07,1899-03-03,false,,
1847-05-27,house,Rep,Charles,,Tracey,,,D,NY,New York,1893-08-07,1895-03-03,false,,
1852-02-29,house,Rep,Arthur,Herbert,Taylor,,,D,IN,Indiana,1893-08-07,1895-03-03,false,,
1848-08-06,house,Rep,Alfred,Alexander,Taylor,,,R,TN,Tennessee,1893-08-07,1895-03-03,false,,
1856-01-01,house,Rep,Willis,,Sweet,,,R,ID,Idaho,1893-08-07,1895-03-03,false,,
1845-02-06,house,Rep,Isidor,,Straus,,,D,NY,New York,1893-08-07,1895-03-03,false,,
1847-08-28,house,Rep,Bellamy,,Storer,,,R,OH,Ohio,1893-08-07,1895-03-03,false,,
1841-06-26,house,Rep,William,Johnson,Stone,,,D,KY,Kentucky,1893-08-07,1895-03-03,false,,
1828-03-28,house,Rep,Thomas,Ringland,Stockdale,,,D,MS,Mississippi,1893-08-07,1895-03-03,false,,
1826-04-09,senate,Sen,Francis,Brown,Stockbridge,,,R,MI,Michigan,1893-08-07,1895-03-03,false,,
1825-10-10,house,Rep,Moses,Tyler,Stevens,,,D,MA,Massachusetts,1893-08-07,1895-03-03,false,,
1836-05-30,house,Rep,William,McKendree,Springer,,,D,IL,Illinois,1893-08-07,1895-03-03,false,,
1848-01-23,house,Rep,Lewis,,Sperry,,,D,CT,Connecticut,1893-08-07,1895-03-03,false,,
1850-04-12,house,Rep,Peter,J.,Somers,,,D,WI,Wisconsin,1893-08-07,1895-03-03,false,,
1848-03-29,house,Rep,Henry,Clay,Snodgrass,,,D,TN,Tennessee,1893-08-07,1895-03-03,false,,
1851-06-12,senate,Sen,James,,Smith,Jr.,,D,NJ,New Jersey,1893-08-07,1899-03-03,false,,
1844-07-01,house,Rep,William,Allen,Sipe,,,D,PA,Pennsylvania,1893-08-07,1895-03-03,false,,
1819-10-20,house,Rep,Daniel,Edgar,Sickles,,,D,NY,New York,1893-08-07,1895-03-03,false,,
1823-05-10,senate,Sen,John,,Sherman,,,R,OH,Ohio,1893-08-07,1897-12-31,false,,
1831-11-13,house,Rep,George,Washington,Shell,,,D,SC,South Carolina,1893-08-07,1895-03-03,false,,
1854-03-12,house,Rep,George,Bullen,Shaw,,,R,WI,Wisconsin,1893-08-07,1895-03-03,false,,
1827-09-25,house,Rep,Simon,Jacob,Schermerhorn,,,D,NY,New York,1893-08-07,1895-03-03,false,,
1840-03-08,house,Rep,William,,Ryan,,,D,NY,New York,1893-08-07,1895-03-03,false,,
1840-09-25,senate,Sen,William,Nathaniel,Roach,,,D,ND,North Dakota,1893-08-07,1899-03-03,false,,
1853-01-29,house,Rep,Byron,Foster,Ritchie,,,D,OH,Ohio,1893-08-07,1895-03-03,false,,
1850-07-01,house,Rep,George,Frederick,Richardson,,,D,MI,Michigan,1893-08-07,1895-03-03,false,,
1845-03-22,house,Rep,James,Alexander Dudley,Richards,,,D,OH,Ohio,1893-08-07,1895-03-03,false,,
1845-08-12,house,Rep,James,Bernard,Reilly,,,D,PA,Pennsylvania,1893-08-07,1895-03-03,false,,
1824-02-20,house,Rep,Charles,Sturtevant,Randall,,,R,MA,Massachusetts,1893-08-07,1895-03-03,false,,
1852-09-11,house,Rep,James,Protus,Pigott,,,D,CT,Connecticut,1893-08-07,1895-03-03,false,,
1851-07-04,house,Rep,John,Overton,Pendleton,,,D,WV,West Virginia,1893-08-07,1895-03-03,false,,
1857-12-23,house,Rep,Lafayette,,Pence,,Lafe,Populist,CO,Colorado,1893-08-07,1895-03-03,false,,
1846-05-20,house,Rep,Albert,Jackson,Pearson,,,D,OH,Ohio,1893-08-07,1895-03-03,false,,
1834-06-28,senate,Sen,Samuel,,Pasco,,,D,FL,Florida,1893-08-07,1899-03-03,false,,
1845-12-15,house,Rep,Thomas,Moore,Paschal,,,D,TX,Texas,1893-08-07,1895-03-03,false,,
1843-07-19,house,Rep,Charles,Harrison,Page,,,D,RI,Rhode Island,1893-08-07,1895-03-03,false,,
1841-12-05,house,Rep,Joseph,Hodson,Outhwaite,,,D,OH,Ohio,1893-08-07,1895-03-03,false,,
1835-11-30,house,Rep,William,Calvin,Oates,,,D,AL,Alabama,1893-08-07,1895-03-03,false,,
1846-06-25,house,Rep,John,Joseph,O'Neill,,,D,MO,Missouri,1893-08-07,1895-03-03,false,,
1821-03-21,house,Rep,Charles,,O'Neill,,,R,PA,Pennsylvania,1893-08-07,1895-03-03,false,,
1853-03-23,house,Rep,Joseph,Henry,O'Neil,,,D,MA,Massachusetts,1893-08-07,1895-03-03,false,,
1840-10-21,house,Rep,Charles,Triplett,O'Ferrall,,,D,VA,Virginia,1893-08-07,1895-03-03,false,,
1831-12-21,house,Rep,William,,Mutchler,,,D,PA,Pennsylvania,1893-08-07,1895-03-03,false,,
1836-12-15,senate,Sen,Edward,,Murphy,Jr.,,D,NY,New York,1893-08-07,1899-03-03,false,,
1837-02-25,house,Rep,Horace,Ladd,Moore,,,D,KS,Kansas,1893-08-07,1895-03-03,false,,
1836-01-18,house,Rep,John,Wesley,Moon,,,R,MI,Michigan,1893-08-07,1895-03-03,false,,
1837-12-11,house,Rep,Alexander,Brooks,Montgomery,,,D,KY,Kentucky,1893-08-07,1895-03-03,false,,
1842-10-19,senate,Sen,John,Lendrum,Mitchell,,,D,WI,Wisconsin,1893-08-07,1899-03-03,false,,
1850-04-19,house,Rep,William,Forgy,McNagny,,,D,IN,Indiana,1893-08-07,1895-03-03,false,,
1842-01-19,house,Rep,William,Arthur,McKeighan,,,Populist,NE,Nebraska,1893-08-07,1895-03-03,false,,
1845-07-29,house,Rep,William,McMahon,McKaig,,,D,MD,Maryland,1893-08-07,1895-03-03,false,,
